Time;Moisture;temperature
2014.03.20 21:23:02;1268;8.0
2014.03.20 21:23:07;1267;8.0
2014.03.20 21:23:12;1269;8.0
2014.03.20 21:23:17;1271;8.0
2014.03.20 21:23:22;1270;8.0
2014.03.20 21:23:27;1273;8.0
2014.03.20 21:23:32;1272;8.0
2014.03.20 21:23:37;1272;8.0
2014.03.20 21:23:42;1271;8.0
2014.03.20 21:23:47;1267;8.0
2014.03.20 21:23:52;1265;8.0
2014.03.20 21:23:57;1266;8.0
2014.03.20 21:24:02;1265;8.0
2014.03.20 21:24:07;1266;8.0
2014.03.20 21:24:12;1267;8.0
2014.03.20 21:24:17;1264;8.0
2014.03.20 21:24:22;1265;8.0
2014.03.20 21:24:27;1266;8.0
2014.03.20 21:24:32;1265;8.0
2014.03.20 21:24:37;1264;8.0
2014.03.20 21:24:42;1279;8.0
2014.03.20 21:24:47;1291;8.0
2014.03.20 21:24:52;1287;8.0
2014.03.20 21:24:57;1289;8.0
2014.03.20 21:25:02;1288;8.0
2014.03.20 21:25:07;1286;8.0
2014.03.20 21:25:12;1288;8.0
2014.03.20 21:25:17;1287;8.0
2014.03.20 21:25:22;1290;8.0
2014.03.20 21:25:27;1289;8.0
2014.03.20 21:25:32;1291;8.0
2014.03.20 21:25:37;1289;8.0
2014.03.20 21:25:42;1297;8.0
2014.03.20 21:25:47;1295;8.0
2014.03.20 21:25:52;1294;8.0
2014.03.20 21:25:57;1296;8.0
2014.03.20 21:26:02;1297;8.0
2014.03.20 21:26:07;1300;8.0
2014.03.20 21:26:12;1301;8.0
2014.03.20 21:26:17;1302;8.0
2014.03.20 21:26:22;1303;8.0
2014.03.20 21:26:27;1305;8.0
2014.03.20 21:26:32;1306;8.0
2014.03.20 21:26:37;1309;8.0
2014.03.20 21:26:42;1312;8.0
2014.03.20 21:26:47;1312;8.0
2014.03.20 21:26:52;1314;8.0
2014.03.20 21:26:57;1315;8.0
2014.03.20 21:27:02;1312;8.0
2014.03.20 21:27:07;1307;8.0
2014.03.20 21:27:12;1311;8.0
2014.03.20 21:27:17;1310;8.0
2014.03.20 21:27:22;1309;8.0
2014.03.20 21:27:27;1309;8.0
2014.03.20 21:27:32;1309;8.0
2014.03.20 21:27:37;1310;8.0
2014.03.20 21:27:42;1311;8.0
2014.03.20 21:27:47;1309;8.0
2014.03.20 21:27:52;1311;8.0
2014.03.20 21:27:57;1312;8.0
2014.03.20 21:28:03;1313;8.0
2014.03.20 21:28:08;1314;8.0
2014.03.20 21:28:13;1315;8.0
2014.03.20 21:28:18;1316;8.0
2014.03.20 21:28:23;1319;8.0
2014.03.20 21:28:28;1321;8.0
2014.03.20 21:28:33;1320;8.0
2014.03.20 21:28:38;1319;8.0
2014.03.20 21:28:43;1320;8.0
2014.03.20 21:28:48;1319;8.0
2014.03.20 21:28:53;1321;8.0
2014.03.20 21:28:58;1322;8.0
2014.03.20 21:29:03;1323;8.0
2014.03.20 21:29:08;1325;8.0
2014.03.20 21:29:13;1327;8.0
2014.03.20 21:29:18;1330;8.0
2014.03.20 21:29:23;1331;8.0
2014.03.20 21:29:28;1333;8.0
2014.03.20 21:29:33;1335;8.0
2014.03.20 21:29:38;1336;8.0
2014.03.20 21:29:43;1338;8.0
2014.03.20 21:29:48;1349;8.0
2014.03.20 21:29:53;1350;8.0
2014.03.20 21:29:58;1351;8.0
2014.03.20 21:30:03;1352;8.0
2014.03.20 21:30:08;1353;8.0
2014.03.20 21:30:13;1357;8.0
2014.03.20 21:30:18;1358;8.0
2014.03.20 21:30:23;1358;8.0
2014.03.20 21:30:28;1358;8.0
2014.03.20 21:30:33;1359;8.0
2014.03.20 21:30:38;1361;8.0
2014.03.20 21:30:43;1362;8.0
2014.03.20 21:30:48;1361;8.0
2014.03.20 21:30:53;1362;8.0
2014.03.20 21:30:58;1363;8.0
2014.03.20 21:31:03;1367;8.0
2014.03.20 21:31:08;1368;8.0
2014.03.20 21:31:13;1369;8.0
2014.03.20 21:31:18;1370;8.0
2014.03.20 21:31:23;1371;8.0
2014.03.20 21:31:28;1374;8.0
2014.03.20 21:31:33;1373;8.0
2014.03.20 21:31:38;1374;8.0
2014.03.20 21:31:43;1375;8.0
2014.03.20 21:31:48;1376;8.0
2014.03.20 21:31:53;1378;8.0
2014.03.20 21:31:58;1379;8.0
2014.03.20 21:32:03;1380;8.0
2014.03.20 21:32:08;1380;8.0
2014.03.20 21:32:13;1381;8.0
2014.03.20 21:32:18;1382;9.0
2014.03.20 21:32:23;1383;9.0
2014.03.20 21:32:28;1384;9.0
2014.03.20 21:32:33;1387;8.0
2014.03.20 21:32:38;1388;8.0
2014.03.20 21:32:43;1389;9.0
2014.03.20 21:32:48;1388;9.0
2014.03.20 21:32:53;1390;8.0
2014.03.20 21:32:58;1389;8.0
2014.03.20 21:33:03;1391;9.0
2014.03.20 21:33:08;1391;9.0
2014.03.20 21:33:13;1389;9.0
2014.03.20 21:33:18;1390;8.0
2014.03.20 21:33:23;1391;9.0
2014.03.20 21:33:28;1390;9.0
2014.03.20 21:33:33;1392;8.0
2014.03.20 21:33:38;1392;9.0
2014.03.20 21:33:43;1392;9.0
2014.03.20 21:33:48;1395;8.0
2014.03.20 21:33:53;1395;9.0
2014.03.20 21:33:58;1394;9.0
2014.03.20 21:34:03;1395;8.0
2014.03.20 21:34:08;1393;8.0
2014.03.20 21:34:13;1395;9.0
2014.03.20 21:34:18;1396;9.0
2014.03.20 21:34:24;1396;9.0
2014.03.20 21:34:29;1397;8.0
2014.03.20 21:34:34;1396;8.0
2014.03.20 21:34:39;1397;8.0
2014.03.20 21:34:44;1398;8.0
2014.03.20 21:34:49;1399;9.0
2014.03.20 21:34:54;1399;9.0
2014.03.20 21:34:59;1401;9.0
2014.03.20 21:35:04;1406;9.0
2014.03.20 21:35:09;1409;9.0
2014.03.20 21:35:14;1408;8.0
2014.03.20 21:35:19;1409;9.0
2014.03.20 21:35:24;1410;9.0
2014.03.20 21:35:29;1411;9.0
2014.03.20 21:35:34;1412;9.0
2014.03.20 21:35:39;1413;8.0
2014.03.20 21:35:44;1412;9.0
2014.03.20 21:35:49;1414;9.0
2014.03.20 21:35:54;1415;9.0
2014.03.20 21:35:59;1417;9.0
2014.03.20 21:36:04;1418;9.0
2014.03.20 21:36:09;1419;9.0
2014.03.20 21:36:14;1421;9.0
2014.03.20 21:36:19;1422;9.0
2014.03.20 21:36:24;1423;9.0
2014.03.20 21:36:29;1425;9.0
2014.03.20 21:36:34;1424;9.0
2014.03.20 21:36:39;1425;9.0
2014.03.20 21:36:44;1426;9.0
2014.03.20 21:36:49;1427;9.0
2014.03.20 21:36:54;1428;9.0
2014.03.20 21:36:59;1430;9.0
2014.03.20 21:37:04;1431;9.0
2014.03.20 21:37:09;1432;9.0
2014.03.20 21:37:14;1432;9.0
2014.03.20 21:37:19;1434;9.0
2014.03.20 21:37:24;1433;9.0
2014.03.20 21:37:29;1434;9.0
2014.03.20 21:37:34;1432;9.0
2014.03.20 21:37:39;1435;9.0
2014.03.20 21:37:44;1434;9.0
2014.03.20 21:37:50;1435;9.0
2014.03.20 21:37:55;1434;9.0
2014.03.20 21:38:00;1433;9.0
2014.03.20 21:38:05;1435;9.0
2014.03.20 21:38:10;1434;9.0
2014.03.20 21:38:15;1435;9.0
2014.03.20 21:38:20;1437;9.0
2014.03.20 21:38:25;1438;9.0
2014.03.20 21:38:30;1439;9.0
2014.03.20 21:38:35;1440;9.0
2014.03.20 21:38:40;1443;9.0
2014.03.20 21:38:45;1442;9.0
2014.03.20 21:38:50;1444;9.0
2014.03.20 21:38:55;1447;9.0
2014.03.20 21:39:00;1445;9.0
2014.03.20 21:39:05;1448;9.0
2014.03.20 21:39:10;1447;9.0
2014.03.20 21:39:15;1450;9.0
2014.03.20 21:39:20;1451;9.0
2014.03.20 21:39:25;1451;9.0
2014.03.20 21:39:30;1452;9.0
2014.03.20 21:39:35;1451;9.0
2014.03.20 21:39:40;1450;9.0
2014.03.20 21:39:45;1452;9.0
2014.03.20 21:39:50;1453;9.0
2014.03.20 21:39:55;1455;9.0
2014.03.20 21:40:00;1456;9.0
2014.03.20 21:40:05;1457;9.0
2014.03.20 21:40:10;1458;9.0
2014.03.20 21:40:15;1459;9.0
2014.03.20 21:40:20;1463;9.0
2014.03.20 21:40:25;1462;9.0
2014.03.20 21:40:30;1463;9.0
2014.03.20 21:40:36;1463;9.0
2014.03.20 21:40:41;1463;9.0
2014.03.20 21:40:46;1464;9.0
2014.03.20 21:40:51;1462;9.0
2014.03.20 21:40:56;1463;9.0
2014.03.20 21:41:01;1464;9.0
2014.03.20 21:41:06;1464;9.0
2014.03.20 21:41:11;1466;9.0
2014.03.20 21:41:16;1465;9.0
2014.03.20 21:41:21;1469;9.0
2014.03.20 21:41:26;1470;9.0
2014.03.20 21:41:31;1471;9.0
2014.03.20 21:41:36;1470;9.0
2014.03.20 21:41:41;1472;9.0
2014.03.20 21:41:46;1473;9.0
2014.03.20 21:41:51;1474;9.0
2014.03.20 21:41:56;1475;9.0
2014.03.20 21:42:01;1474;9.0
2014.03.20 21:42:06;1476;9.0
2014.03.20 21:42:11;1475;9.0
2014.03.20 21:42:16;1476;9.0
2014.03.20 21:42:21;1477;9.0
2014.03.20 21:42:26;1478;9.0
2014.03.20 21:42:31;1477;9.0
2014.03.20 21:42:36;1480;10.0
2014.03.20 21:42:41;1481;10.0
2014.03.20 21:42:46;1483;10.0
2014.03.20 21:42:51;1484;10.0
2014.03.20 21:42:56;1485;9.0
2014.03.20 21:43:01;1487;10.0
2014.03.20 21:43:06;1488;10.0
2014.03.20 21:43:11;1490;10.0
2014.03.20 21:43:16;1491;10.0
2014.03.20 21:43:21;1492;10.0
2014.03.20 21:43:26;1493;10.0
2014.03.20 21:43:31;1496;10.0
2014.03.20 21:43:36;1496;10.0
2014.03.20 21:43:41;1497;10.0
2014.03.20 21:43:46;1498;10.0
2014.03.20 21:43:51;1499;10.0
2014.03.20 21:43:56;1500;10.0
2014.03.20 21:44:01;1504;10.0
2014.03.20 21:44:06;1503;10.0
2014.03.20 21:44:11;1502;10.0
2014.03.20 21:44:16;1504;10.0
2014.03.20 21:44:22;1504;10.0
2014.03.20 21:44:27;1506;10.0
2014.03.20 21:44:32;1507;10.0
2014.03.20 21:44:37;1508;9.0
2014.03.20 21:44:42;1510;10.0
2014.03.20 21:44:47;1512;10.0
2014.03.20 21:44:52;1512;10.0
2014.03.20 21:44:57;1513;10.0
2014.03.20 21:45:02;1512;10.0
2014.03.20 21:45:07;1514;10.0
2014.03.20 21:45:12;1513;10.0
2014.03.20 21:45:17;1515;10.0
2014.03.20 21:45:22;1516;10.0
2014.03.20 21:45:27;1519;10.0
2014.03.20 21:45:32;1518;10.0
2014.03.20 21:45:37;1521;10.0
2014.03.20 21:45:42;1521;10.0
2014.03.20 21:45:47;1522;10.0
2014.03.20 21:45:52;1524;10.0
2014.03.20 21:45:57;1525;10.0
2014.03.20 21:46:02;1527;10.0
2014.03.20 21:46:07;1529;10.0
2014.03.20 21:46:12;1530;10.0
2014.03.20 21:46:17;1533;10.0
2014.03.20 21:46:22;1537;10.0
2014.03.20 21:46:27;1538;10.0
2014.03.20 21:46:32;1540;10.0
2014.03.20 21:46:37;1476;10.0
2014.03.20 21:46:42;1474;10.0
2014.03.20 21:46:47;1472;10.0
2014.03.20 21:46:52;1467;10.0
2014.03.20 21:46:57;1470;10.0
2014.03.20 21:47:02;1473;10.0
2014.03.20 21:47:07;1474;10.0
2014.03.20 21:47:12;1473;10.0
2014.03.20 21:47:17;1487;10.0
2014.03.20 21:47:22;1555;10.0
2014.03.20 21:47:27;1553;10.0
2014.03.20 21:47:32;1552;10.0
2014.03.20 21:47:37;1553;10.0
2014.03.20 21:47:42;1554;10.0
2014.03.20 21:47:47;1553;10.0
2014.03.20 21:47:52;1554;10.0
2014.03.20 21:47:57;1556;10.0
2014.03.20 21:48:02;1555;10.0
2014.03.20 21:48:07;1558;10.0
2014.03.20 21:48:12;1560;10.0
2014.03.20 21:48:17;1561;10.0
2014.03.20 21:48:22;1562;10.0
2014.03.20 21:48:27;1561;10.0
2014.03.20 21:48:32;1563;10.0
2014.03.20 21:48:37;1564;10.0
2014.03.20 21:48:42;1565;10.0
2014.03.20 21:48:47;1563;10.0
2014.03.20 21:48:52;1565;10.0
2014.03.20 21:48:57;1567;10.0
2014.03.20 21:49:02;1569;10.0
2014.03.20 21:49:07;1570;10.0
2014.03.20 21:49:13;1569;10.0
2014.03.20 21:49:18;1572;10.0
2014.03.20 21:49:23;1573;10.0
2014.03.20 21:49:28;1574;10.0
2014.03.20 21:49:33;1576;10.0
2014.03.20 21:49:38;1577;10.0
2014.03.20 21:49:43;1578;10.0
2014.03.20 21:49:48;1580;10.0
2014.03.20 21:49:53;1581;10.0
2014.03.20 21:49:58;1581;10.0
2014.03.20 21:50:03;1583;10.0
2014.03.20 21:50:08;1575;10.0
2014.03.20 21:50:13;1574;10.0
2014.03.20 21:50:18;1573;10.0
2014.03.20 21:50:23;1569;10.0
2014.03.20 21:50:28;1568;10.0
2014.03.20 21:50:33;1567;10.0
2014.03.20 21:50:38;1566;10.0
2014.03.20 21:50:43;1566;10.0
2014.03.20 21:50:48;1568;10.0
2014.03.20 21:50:53;1569;10.0
2014.03.20 21:50:58;1568;10.0
2014.03.20 21:51:03;1569;10.0
2014.03.20 21:51:08;1570;10.0
2014.03.20 21:51:13;1569;10.0
2014.03.20 21:51:18;1571;10.0
2014.03.20 21:51:23;1572;10.0
2014.03.20 21:51:28;1573;10.0
2014.03.20 21:51:33;1574;10.0
2014.03.20 21:51:38;1577;10.0
2014.03.20 21:51:43;1579;10.0
2014.03.20 21:51:48;1581;10.0
2014.03.20 21:51:53;1582;10.0
2014.03.20 21:51:58;1583;10.0
2014.03.20 21:52:03;1585;10.0
2014.03.20 21:52:08;1586;10.0
2014.03.20 21:52:13;1585;10.0
2014.03.20 21:52:18;1586;10.0
2014.03.20 21:52:23;1589;10.0
2014.03.20 21:52:28;1591;10.0
2014.03.20 21:52:33;1594;10.0
2014.03.20 21:52:38;1593;10.0
2014.03.20 21:52:43;1596;10.0
2014.03.20 21:52:48;1597;10.0
2014.03.20 21:52:53;1599;10.0
2014.03.20 21:52:58;1600;10.0
2014.03.20 21:53:03;1603;10.0
2014.03.20 21:53:08;1605;10.0
2014.03.20 21:53:13;1606;10.0
2014.03.20 21:53:18;1607;10.0
2014.03.20 21:53:23;1611;10.0
2014.03.20 21:53:28;1613;10.0
2014.03.20 21:53:33;1614;10.0
2014.03.20 21:53:38;1615;10.0
2014.03.20 21:53:43;1617;10.0
2014.03.20 21:53:48;1618;10.0
2014.03.20 21:53:53;1619;10.0
2014.03.20 21:53:58;1620;10.0
2014.03.20 21:54:03;1622;10.0
2014.03.20 21:54:08;1624;10.0
2014.03.20 21:54:13;1627;10.0
2014.03.20 21:54:18;1628;10.0
2014.03.20 21:54:23;1629;10.0
2014.03.20 21:54:28;1631;10.0
2014.03.20 21:54:33;1632;10.0
2014.03.20 21:54:38;1633;10.0
2014.03.20 21:54:43;1634;10.0
2014.03.20 21:54:48;1633;10.0
2014.03.20 21:54:53;1635;10.0
2014.03.20 21:54:58;1634;10.0
2014.03.20 21:55:03;1635;10.0
2014.03.20 21:55:08;1637;10.0
2014.03.20 21:55:13;1638;11.0
2014.03.20 21:55:18;1639;10.0
2014.03.20 21:55:23;1640;11.0
2014.03.20 21:55:28;1641;10.0
2014.03.20 21:55:33;1642;10.0
2014.03.20 21:55:38;1647;11.0
2014.03.20 21:55:43;1665;10.0
2014.03.20 21:55:48;1656;10.0
2014.03.20 21:55:53;1649;11.0
2014.03.20 21:55:58;1638;11.0
2014.03.20 21:56:03;1639;11.0
2014.03.20 21:56:08;1640;10.0
2014.03.20 21:56:13;1643;11.0
2014.03.20 21:56:18;1641;11.0
2014.03.20 21:56:23;1643;10.0
2014.03.20 21:56:28;1666;10.0
2014.03.20 21:56:33;1668;11.0
2014.03.20 21:56:38;1665;11.0
2014.03.20 21:56:43;1664;11.0
2014.03.20 21:56:48;1663;11.0
2014.03.20 21:56:53;1661;11.0
2014.03.20 21:56:58;1665;11.0
2014.03.20 21:57:03;1667;11.0
2014.03.20 21:57:09;1667;11.0
2014.03.20 21:57:14;1668;11.0
2014.03.20 21:57:19;1667;11.0
2014.03.20 21:57:24;1668;11.0
2014.03.20 21:57:29;1667;11.0
2014.03.20 21:57:34;1669;11.0
2014.03.20 21:57:39;1671;11.0
2014.03.20 21:57:44;1673;11.0
2014.03.20 21:57:49;1674;11.0
2014.03.20 21:57:54;1675;11.0
2014.03.20 21:57:59;1676;11.0
2014.03.20 21:58:04;1679;11.0
2014.03.20 21:58:09;1680;11.0
2014.03.20 21:58:14;1681;11.0
2014.03.20 21:58:19;1681;11.0
2014.03.20 21:58:24;1684;11.0
2014.03.20 21:58:29;1691;11.0
2014.03.20 21:58:34;1690;11.0
2014.03.20 21:58:39;1691;11.0
2014.03.20 21:58:44;1690;11.0
2014.03.20 21:58:49;1693;11.0
2014.03.20 21:58:54;1695;11.0
2014.03.20 21:58:59;1696;11.0
2014.03.20 21:59:04;1697;11.0
2014.03.20 21:59:09;1699;11.0
2014.03.20 21:59:14;1701;11.0
2014.03.20 21:59:19;1703;11.0
2014.03.20 21:59:24;1706;11.0
2014.03.20 21:59:29;1708;11.0
2014.03.20 21:59:34;1709;11.0
2014.03.20 21:59:39;1710;11.0
2014.03.20 21:59:44;1713;11.0
2014.03.20 21:59:49;1714;11.0
2014.03.20 21:59:54;1715;11.0
2014.03.20 21:59:59;1716;11.0
2014.03.20 22:00:05;1717;11.0
2014.03.20 22:00:10;1716;11.0
2014.03.20 22:00:15;1717;11.0
2014.03.20 22:00:20;1720;11.0
2014.03.20 22:00:25;1719;11.0
2014.03.20 22:00:30;1718;11.0
2014.03.20 22:00:35;1718;11.0
2014.03.20 22:00:40;1724;11.0
2014.03.20 22:00:45;1721;11.0
2014.03.20 22:00:50;1721;11.0
2014.03.20 22:00:55;1721;11.0
2014.03.20 22:01:00;1722;11.0
2014.03.20 22:01:05;1724;11.0
2014.03.20 22:01:10;1725;11.0
2014.03.20 22:01:15;1724;11.0
2014.03.20 22:01:20;1727;11.0
2014.03.20 22:01:25;1728;11.0
2014.03.20 22:01:30;1727;11.0
2014.03.20 22:01:35;1728;11.0
2014.03.20 22:01:40;1727;11.0
2014.03.20 22:01:45;1729;11.0
2014.03.20 22:01:50;1728;11.0
2014.03.20 22:01:55;1727;11.0
2014.03.20 22:02:00;1728;11.0
2014.03.20 22:02:05;1729;11.0
2014.03.20 22:02:10;1730;11.0
2014.03.20 22:02:15;1733;11.0
2014.03.20 22:02:20;1760;11.0
2014.03.20 22:02:25;1754;11.0
2014.03.20 22:02:30;1746;11.0
2014.03.20 22:02:35;1741;11.0
2014.03.20 22:02:40;1739;11.0
2014.03.20 22:02:45;1737;11.0
2014.03.20 22:02:50;1738;11.0
2014.03.20 22:02:55;1740;11.0
2014.03.20 22:03:00;1740;11.0
2014.03.20 22:03:05;1742;11.0
2014.03.20 22:03:10;1741;11.0
2014.03.20 22:03:15;1745;11.0
2014.03.20 22:03:20;1745;11.0
2014.03.20 22:03:25;1747;11.0
2014.03.20 22:03:30;1750;11.0
2014.03.20 22:03:35;1751;11.0
2014.03.20 22:03:40;1752;11.0
2014.03.20 22:03:45;1754;11.0
2014.03.20 22:03:50;1753;11.0
2014.03.20 22:03:55;1756;11.0
2014.03.20 22:04:00;1755;11.0
2014.03.20 22:04:06;1754;11.0
2014.03.20 22:04:11;1753;11.0
2014.03.20 22:04:16;1763;11.0
2014.03.20 22:04:21;1757;11.0
2014.03.20 22:04:26;1755;11.0
2014.03.20 22:04:31;1751;11.0
2014.03.20 22:04:36;1750;11.0
2014.03.20 22:04:41;1751;11.0
2014.03.20 22:04:46;1749;11.0
2014.03.20 22:04:51;1755;11.0
2014.03.20 22:04:56;1752;11.0
2014.03.20 22:05:01;1753;11.0
2014.03.20 22:05:06;1752;11.0
2014.03.20 22:05:11;1751;12.0
2014.03.20 22:05:16;1750;11.0
2014.03.20 22:05:21;1759;11.0
2014.03.20 22:05:26;1761;12.0
2014.03.20 22:05:31;1763;12.0
2014.03.20 22:05:36;1762;12.0
2014.03.20 22:05:41;1761;11.0
2014.03.20 22:05:46;1763;12.0
2014.03.20 22:05:51;1761;12.0
2014.03.20 22:05:56;1762;12.0
2014.03.20 22:06:01;1764;11.0
2014.03.20 22:06:06;1765;12.0
2014.03.20 22:06:11;1764;12.0
2014.03.20 22:06:16;1775;12.0
2014.03.20 22:06:21;1776;12.0
2014.03.20 22:06:26;1778;12.0
2014.03.20 22:06:31;1779;12.0
2014.03.20 22:06:36;1728;12.0
2014.03.20 22:06:41;1727;12.0
2014.03.20 22:06:46;1726;12.0
2014.03.20 22:06:51;1725;12.0
2014.03.20 22:06:56;1722;12.0
2014.03.20 22:07:01;1725;12.0
2014.03.20 22:07:06;1727;12.0
2014.03.20 22:07:11;1724;12.0
2014.03.20 22:07:16;1734;12.0
2014.03.20 22:07:21;1730;12.0
2014.03.20 22:07:26;1733;12.0
2014.03.20 22:07:31;1734;12.0
2014.03.20 22:07:36;1732;12.0
2014.03.20 22:07:41;1735;12.0
2014.03.20 22:07:46;1740;12.0
2014.03.20 22:07:51;1738;12.0
2014.03.20 22:07:56;1741;12.0
2014.03.20 22:08:01;1743;12.0
2014.03.20 22:08:06;1748;12.0
2014.03.20 22:08:11;1745;12.0
2014.03.20 22:08:16;1741;12.0
2014.03.20 22:08:21;1748;12.0
2014.03.20 22:08:26;1752;12.0
2014.03.20 22:08:31;1753;12.0
2014.03.20 22:08:36;1794;12.0
2014.03.20 22:08:41;1778;12.0
2014.03.20 22:08:46;1780;12.0
2014.03.20 22:08:51;1788;12.0
2014.03.20 22:08:56;1773;12.0
2014.03.20 22:09:01;1781;12.0
2014.03.20 22:09:06;1779;12.0
2014.03.20 22:09:11;1777;12.0
2014.03.20 22:09:16;1783;12.0
2014.03.20 22:09:21;1779;12.0
2014.03.20 22:09:26;1773;12.0
2014.03.20 22:09:31;1780;12.0
2014.03.20 22:09:36;1783;12.0
2014.03.20 22:09:41;1779;12.0
2014.03.20 22:09:46;1780;12.0
2014.03.20 22:09:51;1779;12.0
2014.03.20 22:09:56;1777;12.0
2014.03.20 22:10:01;1786;12.0
2014.03.20 22:10:06;1781;12.0
2014.03.20 22:10:11;1786;12.0
2014.03.20 22:10:16;1786;12.0
2014.03.20 22:10:21;1787;12.0
2014.03.20 22:10:26;1802;12.0
2014.03.20 22:10:31;1783;12.0
2014.03.20 22:10:36;1776;12.0
2014.03.20 22:10:41;1773;12.0
2014.03.20 22:10:46;1772;12.0
2014.03.20 22:10:51;1776;12.0
2014.03.20 22:10:56;1774;12.0
2014.03.20 22:11:01;1773;12.0
2014.03.20 22:11:06;1775;12.0
2014.03.20 22:11:11;1775;12.0
2014.03.20 22:11:16;1775;12.0
2014.03.20 22:11:21;1770;12.0
2014.03.20 22:11:26;1762;12.0
2014.03.20 22:11:31;1789;12.0
2014.03.20 22:11:36;1862;12.0
2014.03.20 22:11:41;1863;12.0
2014.03.20 22:11:46;1862;12.0
2014.03.20 22:11:51;1860;12.0
2014.03.20 22:11:56;1861;12.0
2014.03.20 22:12:01;1861;12.0
2014.03.20 22:12:06;1861;12.0
2014.03.20 22:12:11;1863;12.0
2014.03.20 22:12:16;1865;12.0
2014.03.20 22:12:21;1868;12.0
2014.03.20 22:12:26;1866;12.0
2014.03.20 22:12:31;1865;12.0
2014.03.20 22:12:36;1866;12.0
2014.03.20 22:12:41;1867;12.0
2014.03.20 22:12:46;1864;12.0
2014.03.20 22:12:51;1866;12.0
2014.03.20 22:12:56;1867;12.0
2014.03.20 22:13:01;1866;12.0
2014.03.20 22:13:06;1868;12.0
2014.03.20 22:13:11;1868;12.0
2014.03.20 22:13:16;1869;12.0
2014.03.20 22:13:21;1870;12.0
2014.03.20 22:13:26;1872;12.0
2014.03.20 22:13:31;1871;12.0
2014.03.20 22:13:36;1872;12.0
2014.03.20 22:13:41;1873;12.0
2014.03.20 22:13:46;1875;12.0
2014.03.20 22:13:51;1874;12.0
2014.03.20 22:13:56;1873;12.0
2014.03.20 22:14:01;1879;12.0
2014.03.20 22:14:06;1876;12.0
2014.03.20 22:14:11;1882;12.0
2014.03.20 22:14:16;1875;12.0
2014.03.20 22:14:21;1869;12.0
2014.03.20 22:14:26;1867;12.0
2014.03.20 22:14:31;1879;12.0
2014.03.20 22:14:36;1881;12.0
2014.03.20 22:14:41;1886;12.0
2014.03.20 22:14:46;1889;12.0
2014.03.20 22:14:51;1890;12.0
2014.03.20 22:14:56;1886;12.0
2014.03.20 22:15:01;1881;12.0
2014.03.20 22:15:06;1878;12.0
2014.03.20 22:15:11;1873;12.0
2014.03.20 22:15:16;1836;12.0
2014.03.20 22:15:21;1829;12.0
2014.03.20 22:15:26;1830;12.0
2014.03.20 22:15:31;1814;12.0
2014.03.20 22:15:36;1809;12.0
2014.03.20 22:15:41;1808;12.0
2014.03.20 22:15:46;1802;12.0
2014.03.20 22:15:51;1800;12.0
2014.03.20 22:15:56;1791;12.0
2014.03.20 22:16:01;1790;12.0
2014.03.20 22:16:06;1794;12.0
2014.03.20 22:16:11;1798;12.0
2014.03.20 22:16:16;1793;12.0
2014.03.20 22:16:21;1784;12.0
2014.03.20 22:16:26;1780;12.0
2014.03.20 22:16:31;1781;12.0
2014.03.20 22:16:36;1789;12.0
2014.03.20 22:16:41;1785;12.0
2014.03.20 22:16:46;1786;12.0
2014.03.20 22:16:51;1779;12.0
2014.03.20 22:16:56;1775;12.0
2014.03.20 22:17:01;1774;12.0
2014.03.20 22:17:06;1769;12.0
2014.03.20 22:17:11;1763;12.0
2014.03.20 22:17:16;1759;12.0
2014.03.20 22:17:21;1768;12.0
2014.03.20 22:17:26;1775;12.0
2014.03.20 22:17:31;1768;12.0
2014.03.20 22:17:36;1767;12.0
2014.03.20 22:17:41;1777;12.0
2014.03.20 22:17:46;1778;12.0
2014.03.20 22:17:51;1775;12.0
2014.03.20 22:17:56;1771;12.0
2014.03.20 22:18:01;1775;12.0
2014.03.20 22:18:06;1772;12.0
2014.03.20 22:18:11;1770;12.0
2014.03.20 22:18:16;1773;12.0
2014.03.20 22:18:21;1773;12.0
2014.03.20 22:18:26;1787;12.0
2014.03.20 22:18:31;1775;12.0
2014.03.20 22:18:36;1778;12.0
2014.03.20 22:18:41;1780;12.0
2014.03.20 22:18:46;1792;12.0
2014.03.20 22:18:51;1790;12.0
2014.03.20 22:18:56;1792;12.0
2014.03.20 22:19:01;1795;12.0
2014.03.20 22:19:06;1794;12.0
2014.03.20 22:19:11;1793;12.0
2014.03.20 22:19:16;1798;12.0
2014.03.20 22:19:21;1802;12.0
2014.03.20 22:19:26;1809;12.0
2014.03.20 22:19:31;1807;12.0
2014.03.20 22:19:36;1815;12.0
2014.03.20 22:19:41;1809;12.0
2014.03.20 22:19:46;1812;12.0
2014.03.20 22:19:51;1814;12.0
2014.03.20 22:19:56;1812;12.0
2014.03.20 22:20:01;1815;12.0
2014.03.20 22:20:06;1818;12.0
2014.03.20 22:20:12;1817;12.0
2014.03.20 22:20:17;1821;12.0
2014.03.20 22:20:22;1830;12.0
2014.03.20 22:20:27;1812;12.0
2014.03.20 22:20:32;1814;12.0
2014.03.20 22:20:37;1808;12.0
2014.03.20 22:20:42;1813;12.0
2014.03.20 22:20:47;1794;12.0
2014.03.20 22:20:52;1816;12.0
2014.03.20 22:20:57;1821;12.0
2014.03.20 22:21:02;1815;12.0
2014.03.20 22:21:07;1799;12.0
2014.03.20 22:21:12;1790;12.0
2014.03.20 22:21:17;1780;12.0
2014.03.20 22:21:22;1898;12.0
